회사명,거래소코드,회계년도,자산(*)(천원),* 발행한 주식총수(*)(IFRS)(천원),* 주당 액면가액(IFRS)(천원),상장폐지일
롯데관광개발(주),032350,2020/12,1205546067,69275662,500,
롯데관광개발(주),032350,2011/12,220028621,11000000,500,
롯데렌탈(주),089860,2018/12,3930624967,11769200,5000,
롯데렌탈(주),089860,2020/12,4627440321,11769200,5000,
롯데렌탈(주),089860,2017/12,3615481147,11769200,5000,
롯데렌탈(주),089860,2011/12,1369927178,9825700,5000,
롯데렌탈(주),089860,2019/12,4470996908,11769200,5000,
롯데렌탈(주),089860,2013/12,2116548216,9825700,5000,
롯데렌탈(주),089860,2012/12,1674713974,9825700,5000,
롯데렌탈(주),089860,2015/12,2841953342,9825700,5000,
롯데렌탈(주),089860,2014/12,2504869099,9825700,5000,
롯데렌탈(주),089860,2016/12,3096024200,11769200,5000,
롯데쇼핑(주),023530,2018/12,21862436550,28288755,5000,
롯데쇼핑(주),023530,2019/12,26964266333,28288755,5000,
롯데쇼핑(주),023530,2016/12,25982810067,31490892,5000,
롯데쇼핑(주),023530,2017/12,22820866673,28122047,5000,
롯데쇼핑(주),023530,2014/12,26817978671,31490892,5000,
롯데쇼핑(주),023530,2015/12,26020706391,31490892,5000,
롯데쇼핑(주),023530,2012/12,24802591031,29043374,5000,
롯데쇼핑(주),023530,2013/12,26332000497,31490892,5000,
롯데쇼핑(주),023530,2020/12,24924204974,28288755,5000,
롯데쇼핑(주),023530,2011/12,22842330054,29043374,5000,
롯데정밀화학(주),004000,2020/12,1719917537,25800000,5000,
롯데정밀화학(주),004000,2018/12,1597498060,25800000,5000,
롯데정밀화학(주),004000,2019/12,1713829989,25800000,5000,
롯데정밀화학(주),004000,2011/12,1399557927,25800000,5000,
롯데정밀화학(주),004000,2017/12,1582474809,25800000,5000,
롯데정밀화학(주),004000,2016/12,1492501349,25800000,5000,
롯데정밀화학(주),004000,2015/12,1637407752,25800000,5000,
롯데정밀화학(주),004000,2013/12,1906316257,25800000,5000,
롯데정밀화학(주),004000,2014/12,1794605294,25800000,5000,
롯데정밀화학(주),004000,2012/12,1613366205,25800000,5000,
롯데정보통신(주),286940,2020/12,645472565,15396331,5000,
롯데정보통신(주),286940,2019/12,692199485,15396331,5000,
롯데정보통신(주),286940,2017/12,462890793,10000000,5000,
롯데정보통신(주),286940,2018/12,599459449,14286000,5000,
롯데제과(주),280360,2018/12,2239784222,6416717,500,
롯데제과(주),280360,2017/12,1851479505,4209102,500,
롯데제과(주),280360,2020/12,2348364891,6416717,500,
롯데제과(주),280360,2019/12,2327038487,6416717,500,
롯데지주(주),004990,2019/12,7796179618,105896860,200,
롯데지주(주),004990,2020/12,7936177329,105896860,200,
롯데지주(주),004990,2012/12,3852362097,1421400,5000,
롯데지주(주),004990,2011/12,3733217138,1421400,5000,
롯데지주(주),004990,2015/12,4228827416,1421400,5000,
롯데지주(주),004990,2018/12,9156136129,105896860,200,
롯데지주(주),004990,2014/12,3903504556,1421400,5000,
롯데지주(주),004990,2013/12,4264781415,1421400,5000,
롯데지주(주),004990,2017/12,6187084323,74670623,200,
롯데지주(주),004990,2016/12,3848518300,14214000,500,
롯데칠성음료(주),005300,2020/12,3383324200,9750433,500,
롯데칠성음료(주),005300,2016/12,4468099191,1357203,5000,
롯데칠성음료(주),005300,2019/12,3184578603,8768770,500,
롯데칠성음료(주),005300,2012/12,3673854093,1357203,5000,
롯데칠성음료(주),005300,2011/12,3491152247,1357203,5000,
롯데칠성음료(주),005300,2014/12,3945699034,1357203,5000,
롯데칠성음료(주),005300,2013/12,3838242494,1357203,5000,
롯데칠성음료(주),005300,2017/12,3431725841,876877,5000,
롯데칠성음료(주),005300,2015/12,4243629687,1357203,5000,
롯데칠성음료(주),005300,2018/12,3201757367,876877,5000,
롯데케미칼(주),011170,2018/12,15201889279,34275419,5000,
롯데케미칼(주),011170,2019/12,14396226786,34275419,5000,
롯데케미칼(주),011170,2016/12,13785910589,34275419,5000,
롯데케미칼(주),011170,2017/12,15269369483,34275419,5000,
롯데케미칼(주),011170,2014/12,9643421504,34275419,5000,
롯데케미칼(주),011170,2015/12,10525249375,34275419,5000,
롯데케미칼(주),011170,2012/12,9500149213,34275419,5000,
롯데케미칼(주),011170,2013/12,9835072164,34275419,5000,
롯데케미칼(주),011170,2020/12,15176140842,34275419,5000,
롯데케미칼(주),011170,2011/12,8279107535,31860000,5000,
롯데푸드(주),002270,2011/12,798189268,1259243,5000,
롯데푸드(주),002270,2020/12,1288064402,1131870,5000,
롯데푸드(주),002270,2012/12,897938089,1304017,5000,
롯데푸드(주),002270,2018/12,1208283556,1131870,5000,
롯데푸드(주),002270,2019/12,1321161787,1131870,5000,
롯데푸드(주),002270,2016/12,1336154216,1369436,5000,
롯데푸드(주),002270,2017/12,1221782829,1131870,5000,
롯데푸드(주),002270,2014/12,1193150797,1369436,5000,
롯데푸드(주),002270,2015/12,1287586331,1369436,5000,
롯데푸드(주),002270,2013/12,1128642534,1369436,5000,
롯데하이마트(주),071840,2018/12,3117063800,23607712,5000,
롯데하이마트(주),071840,2019/12,3107565421,23607712,5000,
롯데하이마트(주),071840,2016/12,3004858847,23607712,5000,
롯데하이마트(주),071840,2017/12,3204628140,23607712,5000,
롯데하이마트(주),071840,2014/12,2774637426,23607712,5000,
롯데하이마트(주),071840,2015/12,2905213285,23607712,5000,
롯데하이마트(주),071840,2012/12,2604670537,23607712,5000,
롯데하이마트(주),071840,2013/12,2751826284,23607712,5000,
롯데하이마트(주),071840,2020/12,3349190376,23607712,5000,
롯데하이마트(주),071840,2011/12,2767114867,23607712,5000,
만호제강(주),001080,2021/06,255940838,4150000,1000,
만호제강(주),001080,2017/06,245424700,4150000,1000,
만호제강(주),001080,2015/06,268375561,4150000,1000,
만호제강(주),001080,2019/06,245287788,4150000,1000,
만호제강(주),001080,2020/06,246070809,4150000,1000,
만호제강(주),001080,2014/06,259588942,4150000,1000,
만호제강(주),001080,2016/06,266147514,4150000,1000,
만호제강(주),001080,2013/06,265479274,4150000,1000,
만호제강(주),001080,2018/06,248092718,4150000,1000,
만호제강(주),001080,2011/06,239605386,4150000,1000,
만호제강(주),001080,2012/06,252574363,4150000,1000,
명문제약(주),017180,2017/12,200258660,24040000,500,
명문제약(주),017180,2013/12,162382349,17000000,500,
명문제약(주),017180,2015/12,163571087,18110000,500,
명문제약(주),017180,2016/12,184682797,23220000,500,
명문제약(주),017180,2018/12,209009862,24540000,500,
명문제약(주),017180,2012/12,155915528,17000000,500,
명문제약(주),017180,2011/12,167007576,16331634,500,
명문제약(주),017180,2020/12,199761019,33953454,500,
명문제약(주),017180,2019/12,222581391,24540000,500,
명문제약(주),017180,2014/12,163714659,17510000,500,
명신산업(주),009900,2020/12,223493608,44057700,500,
명신산업(주),009900,2019/12,204668137,2384421,5000,
명신산업(주),009900,2018/12,186840947,2384421,5000,
명신산업(주),009900,2017/12,224926569,4669954,5000,
명신산업(주),009900,2016/12,222490813,4669954,5000,
명신산업(주),009900,2013/12,147999009,4669954,5000,
명신산업(주),009900,2012/12,102683311,600000,5000,
명신산업(주),009900,2011/12,93062754,600000,5000,
명신산업(주),009900,2014/12,186889553,4669954,5000,
명신산업(주),009900,2015/12,225052808,4669954,5000,
무림페이퍼(주),009200,2013/12,905982757,41609310,2500,
무림페이퍼(주),009200,2020/12,858105935,41609310,2500,
무림페이퍼(주),009200,2011/12,951984333,41609310,2500,
무림페이퍼(주),009200,2018/12,916347907,41609310,2500,
무림페이퍼(주),009200,2019/12,863356940,41609310,2500,
무림페이퍼(주),009200,2016/12,857527203,41609310,2500,
무림페이퍼(주),009200,2017/12,882796273,41609310,2500,
무림페이퍼(주),009200,2014/12,890248164,41609310,2500,
무림페이퍼(주),009200,2015/12,927912867,41609310,2500,
무림페이퍼(주),009200,2012/12,837921385,41609310,2500,
무림피앤피(주),009580,2018/12,1170634659,62368324,2500,
무림피앤피(주),009580,2019/12,1120943509,62368324,2500,
무림피앤피(주),009580,2016/12,1088800020,62368324,2500,
무림피앤피(주),009580,2017/12,1096148181,62368324,2500,
무림피앤피(주),009580,2014/12,1146703194,62368324,2500,
무림피앤피(주),009580,2015/12,1160060842,62368324,2500,
무림피앤피(주),009580,2012/12,1229315684,62368324,2500,
무림피앤피(주),009580,2013/12,1222252245,62368324,2500,
무림피앤피(주),009580,2020/12,1145663479,62368324,2500,
무림피앤피(주),009580,2011/12,1213818971,62368324,2500,
문배철강(주),008420,2019/12,195251306,20503505,500,
문배철강(주),008420,2020/12,187690632,20503505,500,
문배철강(주),008420,2018/12,151748565,20503505,500,
문배철강(주),008420,2012/12,125759332,20503505,500,
문배철강(주),008420,2011/12,129650251,20503505,500,
문배철강(주),008420,2014/12,112624423,20503505,500,
문배철강(주),008420,2013/12,119792029,20503505,500,
문배철강(주),008420,2016/12,116458628,20503505,500,
문배철강(주),008420,2015/12,104199406,20503505,500,
문배철강(주),008420,2017/12,157705853,20503505,500,
미래산업(주),025560,2018/12,68007413,634818400,100,
미래산업(주),025560,2019/12,74441922,843218400,100,
미래산업(주),025560,2016/12,84919498,630818400,100,
미래산업(주),025560,2017/12,84848948,630818400,100,
미래산업(주),025560,2014/12,64295849,445071989,100,
미래산업(주),025560,2015/12,69871814,501016037,100,
미래산업(주),025560,2012/12,95540495,301094437,100,
미래산업(주),025560,2013/12,75652197,301094437,100,
미래산업(주),025560,2020/12,95416556,18662929,100,
미래산업(주),025560,2011/12,125601400,239035550,100,
미원상사(주),002840,2019/12,259823451,5088000,500,
미원상사(주),002840,2020/12,313374970,4970000,5000,
미원상사(주),002840,2015/12,165620884,897614,5000,
미원상사(주),002840,2012/12,155830789,867113,5000,
미원상사(주),002840,2017/12,202286503,792938,5000,
미원상사(주),002840,2016/12,208814456,881006,5000,
미원상사(주),002840,2014/12,161860081,902637,5000,
미원상사(주),002840,2013/12,171064433,893473,5000,
미원상사(주),002840,2018/12,224734854,774940,5000,
미원상사(주),002840,2011/12,124382606,858473,5000,
미원스페셜티케미칼(주),268280,2018/12,276673706,5221276,500,
미원스페셜티케미칼(주),268280,2020/12,324588628,5100000,500,
미원스페셜티케미칼(주),268280,2019/12,311725639,5267891,500,
미원스페셜티케미칼(주),268280,2017/12,220199886,5179111,500,
미원홀딩스(주),107590,2020/12,206704357,2320000,500,
미원홀딩스(주),107590,2019/12,177192717,2331774,500,
미원홀딩스(주),107590,2017/12,122384142,2331774,500,
미원홀딩스(주),107590,2016/12,245423890,704641,5000,
미원홀딩스(주),107590,2015/12,217475248,729367,5000,
미원홀딩스(주),107590,2014/12,197500917,724489,5000,
미원홀딩스(주),107590,2012/12,146977503,716350,5000,
미원홀딩스(주),107590,2011/12,117655091,710350,5000,
미원홀딩스(주),107590,2018/12,150549656,2331774,500,
미원홀딩스(주),107590,2013/12,178645698,720473,5000,
미원화학(주),134380,2020/12,125335557,2199268,1000,
미원화학(주),134380,2018/12,97808459,2189904,1000,
미원화학(주),134380,2017/12,95655842,2185180,1000,
미원화학(주),134380,2016/12,98229529,2217952,1000,
미원화학(주),134380,2015/12,96403994,2343360,1000,
미원화학(주),134380,2014/12,90882280,2347435,1000,
미원화학(주),134380,2012/12,73859719,2316835,1000,
미원화학(주),134380,2011/12,73108213,2303185,1000,
미원화학(주),134380,2013/12,82110790,2332285,1000,
미원화학(주),134380,2019/12,119057544,2199268,1000,
미창석유공업(주),003650,2019/12,284061291,1739672,5000,
미창석유공업(주),003650,2020/12,293849279,1739672,5000,
미창석유공업(주),003650,2011/12,194067727,1739672,5000,
미창석유공업(주),003650,2017/12,280843555,1739672,5000,
미창석유공업(주),003650,2018/12,283167976,1739672,5000,
미창석유공업(주),003650,2015/12,251659948,1739672,5000,
미창석유공업(주),003650,2016/12,280205806,1739672,5000,
미창석유공업(주),003650,2013/12,206853939,1739672,5000,
미창석유공업(주),003650,2014/12,215671275,1739672,5000,
미창석유공업(주),003650,2012/12,203119301,1739672,5000,
백광산업(주),001340,2018/12,297711550,44918407,500,
백광산업(주),001340,2019/12,328962738,44918407,500,
백광산업(주),001340,2016/12,280792568,44918407,500,
백광산업(주),001340,2017/12,280019987,44918407,500,
백광산업(주),001340,2014/12,449205565,31211241,500,
백광산업(주),001340,2015/12,309667229,44918407,500,
백광산업(주),001340,2012/12,485691345,29771290,500,
백광산업(주),001340,2013/12,502627238,31211241,500,
백광산업(주),001340,2020/12,323011990,44918407,500,
백광산업(주),001340,2011/12,406572542,2839991,5000,
범양건영(주),002410,2018/12,89436364,24831812,1000,
범양건영(주),002410,2020/12,124718393,24831982,1000,
범양건영(주),002410,2017/12,94061387,23769595,1000,
범양건영(주),002410,2016/12,92552833,4752927,5000,
범양건영(주),002410,2015/12,59895159,4752587,5000,
범양건영(주),002410,2014/12,28056093,2663795,5000,
범양건영(주),002410,2013/12,33682085,2619757,5000,
범양건영(주),002410,2019/12,110964761,24831812,1000,
범양건영(주),002410,2011/12,302947159,11406718,5000,
범양건영(주),002410,2012/12,178835795,1028934,5000,
벽산건설(주),002530,2012/12,511642092,11495278,5000,2014/04/25
벽산건설(주),002530,2011/12,1176623557,27650970,5000,2014/04/25
보령제약(주),003850,2020/12,643556511,47620000,500,
보령제약(주),003850,2018/12,451316774,44200000,500,
보령제약(주),003850,2017/12,401220772,8840000,2500,
보령제약(주),003850,2016/12,397900573,8430000,2500,
보령제약(주),003850,2015/12,330928386,8040000,2500,
보령제약(주),003850,2013/12,267559994,7313000,2500,
보령제약(주),003850,2012/12,273006171,6976000,2500,
보령제약(주),003850,2011/12,262386266,6651000,2500,
보령제약(주),003850,2019/12,511049761,44200000,500,
보령제약(주),003850,2014/12,282409341,7668000,2500,
보해양조(주),000890,2019/12,162933128,126043768,500,
보해양조(주),000890,2018/12,200517920,96596056,500,
보해양조(주),000890,2017/12,217378306,96596056,500,
보해양조(주),000890,2016/12,218046465,95866444,500,
보해양조(주),000890,2015/12,218856563,93761823,500,
보해양조(주),000890,2013/12,208134658,47882660,500,
보해양조(주),000890,2012/12,230490919,43945670,500,
보해양조(주),000890,2011/12,235698398,43945670,500,
보해양조(주),000890,2014/12,210456522,82803987,500,
보해양조(주),000890,2020/12,149012060,127474883,500,
부광약품(주),003000,2019/12,400104005,63531367,500,
부광약품(주),003000,2020/12,401274059,64837978,500,
부광약품(주),003000,2018/12,506562897,48870283,500,
부광약품(주),003000,2012/12,247919262,28344600,500,
부광약품(주),003000,2011/03,251652053,27045225,500,
부광약품(주),003000,2014/12,234547293,31097011,500,
부광약품(주),003000,2013/12,228213314,29687321,500,
부광약품(주),003000,2016/12,249333787,37387521,500,
부광약품(주),003000,2015/12,260531867,34089529,500,
부광약품(주),003000,2017/12,253350818,44564484,500,
부국철강(주),026940,2018/12,123795692,20000000,500,
부국철강(주),026940,2019/12,122258588,20000000,500,
부국철강(주),026940,2016/12,121540261,20000000,500,
부국철강(주),026940,2017/12,129693768,20000000,500,
부국철강(주),026940,2014/12,125858272,20000000,500,
부국철강(주),026940,2015/12,120222230,20000000,500,
부국철강(주),026940,2012/12,140117868,20000000,500,
부국철강(주),026940,2013/12,137818881,20000000,500,
부국철강(주),026940,2020/12,132192727,20000000,500,
부국철강(주),026940,2011/12,144303661,20000000,500,
부산산업(주),011390,2018/12,48826138,1056000,5000,
부산산업(주),011390,2020/12,44912701,1056000,5000,
부산산업(주),011390,2017/12,47148696,1056000,5000,
부산산업(주),011390,2012/12,44296154,1056000,5000,
부산산업(주),011390,2011/12,44099882,1056000,5000,
부산산업(주),011390,2013/12,46204678,1056000,5000,
부산산업(주),011390,2019/12,45393456,1056000,5000,
부산산업(주),011390,2015/12,45044640,1056000,5000,
부산산업(주),011390,2014/12,45137523,1056000,5000,
부산산업(주),011390,2016/12,46325717,1056000,5000,
부산주공(주),005030,2018/12,305453048,42349528,500,
부산주공(주),005030,2019/12,282063934,42397604,500,
부산주공(주),005030,2016/12,275967623,22600000,500,
부산주공(주),005030,2017/12,301027472,26824558,500,
부산주공(주),005030,2014/12,254414152,13120400,500,
부산주공(주),005030,2015/12,260186077,22600000,500,
부산주공(주),005030,2012/12,221794773,13120400,500,
부산주공(주),005030,2013/12,234266419,13120400,500,
부산주공(주),005030,2020/12,249781607,56849517,500,
부산주공(주),005030,2011/12,214468630,13120400,500,
비케이탑스(주),030790,2018/12,191300481,94336452,500,
비케이탑스(주),030790,2020/12,60373415,13071541,500,
비케이탑스(주),030790,2017/12,99259884,91096176,500,
비케이탑스(주),030790,2012/12,356823855,32009539,500,
비케이탑스(주),030790,2011/12,113784621,27200000,500,
비케이탑스(주),030790,2014/12,116515342,31314442,500,
비케이탑스(주),030790,2013/12,205452709,41609539,500,
비케이탑스(주),030790,2019/12,96646799,148320079,500,
비케이탑스(주),030790,2015/12,89790287,52636187,500,
비케이탑스(주),030790,2016/12,92864499,52734346,500,
사조동아원(주),008040,2018/12,464166670,141144600,500,
사조동아원(주),008040,2019/12,457472264,141144600,500,
사조동아원(주),008040,2016/12,393551459,65180349,500,
사조동아원(주),008040,2017/12,475122423,141144600,500,
사조동아원(주),008040,2014/12,574642560,65180349,500,
사조동아원(주),008040,2015/12,448795946,65180349,500,
사조동아원(주),008040,2012/12,621476211,65180349,500,
사조동아원(주),008040,2013/12,587271052,65180349,500,
사조동아원(주),008040,2020/12,436614599,141144600,500,
사조동아원(주),008040,2011/12,552370748,62689246,500,
사조산업(주),007160,2020/12,534910626,5000000,5000,
사조산업(주),007160,2019/12,544944812,5000000,5000,
사조산업(주),007160,2011/12,493207689,5000000,5000,
사조산업(주),007160,2017/12,494204866,5000000,5000,
사조산업(주),007160,2018/12,545354255,5000000,5000,
사조산업(주),007160,2015/12,491258473,5000000,5000,
사조산업(주),007160,2016/12,508173592,5000000,5000,
사조산업(주),007160,2013/12,555021481,5000000,5000,
사조산업(주),007160,2014/12,535691156,5000000,5000,
사조산업(주),007160,2012/12,532755970,5000000,5000,
사조씨푸드(주),014710,2018/12,380269455,17218543,1000,
사조씨푸드(주),014710,2019/12,348095570,17218543,1000,
사조씨푸드(주),014710,2016/12,322910322,17218543,1000,
사조씨푸드(주),014710,2017/12,359361765,17218543,1000,
사조씨푸드(주),014710,2014/12,242285992,17218543,1000,
사조씨푸드(주),014710,2015/12,252540165,17218543,1000,
사조씨푸드(주),014710,2012/12,289071437,17218543,1000,
사조씨푸드(주),014710,2013/12,274323372,17218543,1000,
사조씨푸드(주),014710,2011/12,250120764,13000000,1000,
사조씨푸드(주),014710,2020/12,311639371,17218543,1000,
삼부토건(주),001470,2020/12,440361271,137546368,1000,
삼부토건(주),001470,2012/12,1471409357,8002687,5000,
삼부토건(주),001470,2011/12,1534459173,8002687,5000,
삼부토건(주),001470,2014/12,1873745931,8002687,5000,
삼부토건(주),001470,2013/12,1450518783,8002687,5000,
삼부토건(주),001470,2019/12,376509620,136140315,1000,
삼부토건(주),001470,2016/12,383119468,9758395,5000,
삼부토건(주),001470,2015/12,1313659933,8802687,5000,
삼부토건(주),001470,2018/12,366289822,24803131,5000,
삼부토건(주),001470,2017/12,371184862,18766750,5000,
삼성SDI(주),006400,2017/12,13134937701,70382426,5000,
삼성SDI(주),006400,2018/12,15306118083,70382426,5000,
삼성SDI(주),006400,2014/12,15215158250,70382426,5000,
삼성SDI(주),006400,2015/12,14656786510,70382426,5000,
삼성SDI(주),006400,2012/12,10756430786,47176237,5000,
삼성SDI(주),006400,2013/12,10126727443,47176237,5000,
삼성SDI(주),006400,2019/12,14986191800,70382426,5000,
삼성SDI(주),006400,2011/12,7232988119,47176237,5000,
삼성SDI(주),006400,2020/12,15284961778,70382426,5000,
삼성SDI(주),006400,2016/12,13091334050,70382426,5000,
삼성공조(주),006660,2016/12,222465839,8126314,500,
삼성공조(주),006660,2020/12,237709795,8126314,500,
삼성공조(주),006660,2018/12,235828929,8126314,500,
삼성공조(주),006660,2015/12,213349272,8126314,500,
삼성공조(주),006660,2017/12,236629333,8126314,500,
삼성공조(주),006660,2013/12,210828111,8126314,500,
삼성공조(주),006660,2014/12,212356629,8126314,500,
삼성공조(주),006660,2011/12,207868875,8126314,500,
삼성공조(주),006660,2012/12,202105430,8126314,500,
삼성공조(주),006660,2019/12,235362474,8126314,500,
삼성물산(주),028260,2014/12,9245982497,135000000,100,
삼성물산(주),028260,2016/12,35244765977,191317483,100,
삼성물산(주),028260,2015/12,34157943261,191317483,100,
삼성물산(주),028260,2020/12,44441591861,188514506,100,
삼성물산(주),000830,2013/12,21970678639,160866417,5000,2015/09/15
삼성물산(주),000830,2014/12,25978493718,160866417,5000,2015/09/15
삼성물산(주),000830,2012/12,23178719621,160866417,5000,2015/09/15
삼성물산(주),028260,2013/12,8395640418,2500000,5000,
삼성물산(주),028260,2017/12,39678100464,191317483,100,
삼성물산(주),028260,2012/12,6658984559,2500000,5000,
삼성물산(주),028260,2011/12,5907999507,2500000,5000,
삼성물산(주),028260,2019/12,36561826429,191317483,100,
삼성물산(주),028260,2018/12,33881783529,191317483,100,
삼성물산(주),000830,2011/12,18564494150,160866417,5000,2015/09/15
삼성바이오로직스(주),207940,2018/12,5980408648,66165000,2500,
삼성바이오로직스(주),207940,2016/12,7533016106,66165000,2500,
삼성바이오로직스(주),207940,2017/12,7183091163,66165000,2500,
삼성바이오로직스(주),207940,2019/12,5911626512,66165000,2500,
삼성바이오로직스(주),207940,2015/12,5960493716,27568721,5000,
삼성바이오로직스(주),207940,2020/12,4367217699,66165000,2500,
삼성바이오로직스(주),207940,2014/12,1359452121,20366649,5000,
삼성바이오로직스(주),207940,2012/12,538734342,10272498,5000,
삼성바이오로직스(주),207940,2013/12,677663285,11887025,5000,
삼성에스디에스(주),018260,2017/12,5678285309,77377800,500,
삼성에스디에스(주),018260,2018/12,6178103175,77377800,500,
삼성에스디에스(주),018260,2015/12,5285074638,77377800,500,
삼성에스디에스(주),018260,2016/12,5320753605,77377800,500,
삼성에스디에스(주),018260,2011/12,3736878603,72256772,500,
삼성에스디에스(주),018260,2014/12,4717009358,77377800,500,
삼성에스디에스(주),018260,2019/12,6576533956,77377800,500,
삼성에스디에스(주),018260,2012/12,4006761192,72256772,500,
삼성에스디에스(주),018260,2020/12,6510160919,77377800,500,
삼성에스디에스(주),018260,2013/12,4603903489,77377800,500,
삼성엔지니어링(주),028050,2020/12,3827134159,196000000,5000,
삼성엔지니어링(주),028050,2019/12,3686124041,196000000,5000,
삼성엔지니어링(주),028050,2018/12,3994758422,196000000,5000,
삼성엔지니어링(주),028050,2017/12,4195720724,196000000,5000,
삼성엔지니어링(주),028050,2016/12,4626997958,196000000,5000,
삼성엔지니어링(주),028050,2014/12,5044789503,40000000,5000,
삼성엔지니어링(주),028050,2012/12,4616465006,40000000,5000,
삼성엔지니어링(주),028050,2011/12,4257380132,40000000,5000,
삼성엔지니어링(주),028050,2015/12,4616490225,40000000,5000,
삼성엔지니어링(주),028050,2013/12,4974245212,40000000,5000,
삼성전기(주),009150,2013/12,5628443819,77600680,5000,
삼성전기(주),009150,2020/12,5823920675,77600680,5000,
삼성전기(주),009150,2011/12,5008746496,77600680,5000,
삼성전기(주),009150,2018/12,5448882581,77600680,5000,
삼성전기(주),009150,2019/12,5450577874,77600680,5000,
삼성전기(주),009150,2016/12,5072566444,77600680,5000,
삼성전기(주),009150,2017/12,4943603525,77600680,5000,
삼성전기(주),009150,2014/12,5921198649,77600680,5000,
삼성전기(주),009150,2015/12,5322845314,77600680,5000,
삼성전기(주),009150,2012/12,5498819756,77600680,5000,
삼성전자(주),005930,2018/12,219021357000,6792669250,100,
삼성전자(주),005930,2019/12,216180920000,6792669250,100,
삼성전자(주),005930,2016/12,174802959000,161192764,5000,
삼성전자(주),005930,2017/12,198241360000,147349074,5000,
삼성전자(주),005930,2014/12,164060583000,170132764,5000,
삼성전자(주),005930,2015/12,168969630000,170132764,5000,
삼성전자(주),005930,2012/12,133264055000,170132764,5000,
삼성전자(주),005930,2013/12,154825957000,170132764,5000,
삼성전자(주),005930,2020/12,229664427000,6792669250,100,
삼성전자(주),005930,2011/12,117457591000,170132764,5000,
삼성제약(주),001360,2019/12,168532386,58994130,500,
삼성제약(주),001360,2020/12,178725958,61549713,500,
삼성제약(주),001360,2018/12,160983031,58235047,500,
삼성제약(주),001360,2012/12,103018449,9928200,500,
삼성제약(주),001360,2011/12,87524733,7589733,500,
삼성제약(주),001360,2014/12,57410354,22861370,500,
삼성제약(주),001360,2013/12,80179594,11639047,500,
삼성제약(주),001360,2016/12,129348864,39713570,500,
삼성제약(주),001360,2015/12,113805001,27583624,500,
삼성제약(주),001360,2017/12,154089538,41426881,500,
삼성중공업(주),010140,2018/12,13669099020,630114845,5000,
삼성중공업(주),010140,2019/12,13259469294,630114845,5000,
삼성중공업(주),010140,2016/12,16462531766,390114845,5000,
삼성중공업(주),010140,2017/12,13249440815,390114845,5000,
삼성중공업(주),010140,2014/12,16685970543,230990231,5000,
삼성중공업(주),010140,2015/12,16292309953,230990231,5000,
삼성중공업(주),010140,2012/12,16321334070,230990231,5000,
삼성중공업(주),010140,2013/12,17057710641,230990231,5000,
삼성중공업(주),010140,2020/12,12680358683,630114845,5000,
삼성중공업(주),010140,2011/12,16047569783,230990231,5000,
삼아알미늄(주),006110,2018/12,196447516,11000000,500,
삼아알미늄(주),006110,2016/12,187571119,11000000,500,
삼아알미늄(주),006110,2017/12,191185393,11000000,500,
삼아알미늄(주),006110,2019/12,207871906,11000000,500,
삼아알미늄(주),006110,2020/12,207300660,11000000,500,
삼아알미늄(주),006110,2015/12,188596464,11000000,500,
삼아알미늄(주),006110,2011/12,185399645,11000000,500,
삼아알미늄(주),006110,2013/12,190726675,11000000,500,
삼아알미늄(주),006110,2014/12,194141867,11000000,500,
삼아알미늄(주),006110,2012/12,173452507,11000000,500,
삼양식품(주),003230,2018/12,387546367,7533015,5000,
삼양식품(주),003230,2014/12,286599169,7533015,5000,
삼양식품(주),003230,2016/12,310610011,7533015,5000,
삼양식품(주),003230,2017/12,381491867,7533015,5000,
삼양식품(주),003230,2012/12,274412931,7533015,5000,
삼양식품(주),003230,2013/12,283961228,7533015,5000,
삼양식품(주),003230,2019/12,437855245,7533015,5000,
삼양식품(주),003230,2011/12,303746764,7533015,5000,
삼양식품(주),003230,2020/12,516181894,7533015,5000,
삼양식품(주),003230,2015/12,281105979,7533015,5000,
삼양통상(주),002170,2019/12,364405702,3000000,5000,
삼양통상(주),002170,2018/12,321693461,3000000,5000,
삼양통상(주),002170,2017/12,303206594,3000000,5000,
삼양통상(주),002170,2016/12,281979473,3000000,5000,
삼양통상(주),002170,2014/12,290800648,3000000,5000,
삼양통상(주),002170,2013/12,266265021,3000000,5000,
삼양통상(주),002170,2012/12,252852783,3000000,5000,
삼양통상(주),002170,2011/12,246470384,3000000,5000,
삼양통상(주),002170,2015/12,302800876,3000000,5000,
삼양통상(주),002170,2020/12,414614071,3000000,5000,
삼영무역(주),002810,2020/12,350136181,18466948,500,
삼영무역(주),002810,2019/12,352692766,17606686,500,
삼영무역(주),002810,2011/12,212805486,16000000,500,
삼영무역(주),002810,2017/12,286468132,16466623,500,
삼영무역(주),002810,2018/12,335539261,16466623,500,
삼영무역(주),002810,2015/12,251308044,16466623,500,
삼영무역(주),002810,2016/12,273066611,16466623,500,
삼영무역(주),002810,2013/12,237605899,16466623,500,
삼영무역(주),002810,2014/12,251602433,16466623,500,
삼영무역(주),002810,2012/12,219171029,16466623,500,
삼영전자공업(주),005680,2018/12,463337909,20000000,500,
삼영전자공업(주),005680,2019/12,458004144,20000000,500,
삼영전자공업(주),005680,2016/12,444645241,20000000,500,
삼영전자공업(주),005680,2017/12,452283811,20000000,500,
삼영전자공업(주),005680,2014/12,432646104,20000000,500,
삼영전자공업(주),005680,2015/12,442329859,20000000,500,
